,MI
2142,0.5751353060316182
2143,0.5766906068321739
2144,0.5804714503391198
2145,0.5669892007926406
2146,0.5670175384162971
2147,0.5657098212324979
2148,0.5650506928034107
2149,0.5660190513760746
2150,0.5675402951694207
2151,0.5743023524022269
2152,0.5864524111075514
2153,0.5949144623661882
2154,0.5984039381593815
2155,0.5988216811616147
2156,0.5959187546418848
2157,0.5944634045417913
2158,0.5959797342256797
2159,0.5995750427866853
2160,0.585284738998953
2161,0.5853320376530208
2162,0.583795625849809
2163,0.5830105139758636
2164,0.5839279287874104
2165,0.5854852294111154
2166,0.5929173179336414
2167,0.6062166288800812
2168,0.6152817862580073
2169,0.618572229634919
2170,0.6184795902133554
2171,0.6153136806110813
2172,0.6138400433387312
2173,0.6151757408196965
2174,0.6183763564677348
2175,0.6038596828340381
2176,0.6039326983592834
2177,0.6022315982901801
2178,0.6013256679362915
2179,0.6021470899153419
2180,0.6037122797319675
2181,0.6117879294566089
2182,0.6261641723742378
2183,0.6357371712074453
2184,0.6386872743340634
2185,0.6379394556293443
2186,0.6346314970031574
2187,0.6331862401784871
2188,0.6341683235587668
2189,0.6367624273113024
2190,0.6226590322246435
2191,0.6227420571429785
2192,0.6209681834499516
2193,0.6199608536928713
2194,0.6206411014532708
2195,0.6221860776731695
2196,0.6308655536581272
2197,0.6462203638315417
2198,0.6561859238619987
2199,0.6586471911204603
2200,0.6570920459549859
2201,0.6537966759922038
2202,0.6524203369449112
2203,0.6528514459253317
2204,0.654632421411717
2205,0.6416274388810737
2206,0.6416959494359564
2207,0.6399241799031913
2208,0.6388657438200886
2209,0.6393629866418715
2210,0.6408645577897524
2211,0.6500950112234928
2212,0.6663052370363581
2213,0.6765292676111955
2214,0.6783512865264208
2215,0.6758336292564548
2216,0.6727340448950204
2217,0.6714559797449688
2218,0.6711254324096293
2219,0.6718936990044683
2220,0.6607149697730852
2221,0.6607436972835814
2222,0.6589774238347744
2223,0.6579751614382896
2224,0.6582513518679396
2225,0.6597005915146381
2226,0.6694168978843339
2227,0.6863376679647509
2228,0.6966695737446914
2229,0.6977062605098083
2230,0.6940723906733849
2231,0.6913713674247505
2232,0.6902079892203581
2233,0.6889066140639761
2234,0.6884643086287205
2235,0.6798744098937188
2236,0.6798416684861417
2237,0.6780004780364227
2238,0.677205577543822
2239,0.6772203902267704
2240,0.678634546975654
2241,0.6887624289697286
2242,0.7062323721303249
2243,0.7165086300801754
2244,0.7166250229821309
2245,0.7117269890930961
2246,0.7096310976931406
2247,0.7085906565586678
2248,0.7061291794161396
2249,0.7042687456529156
2250,0.437115784556973
2251,0.43743516522114295
2252,0.43765043955447935
2253,0.4377398748490584
2254,0.4381559475461898
2255,0.43877284468696154
2256,0.44050888713286074
2257,0.4435596419411017
2258,0.44597184035088644
2259,0.4475951569618185
2260,0.4483977987354981
2261,0.44813080078024925
2262,0.4477472229530803
2263,0.4480710077837983
2264,0.4494367755412978
2265,0.45191733039784765
2266,0.4522311071539902
2267,0.4524052458972418
2268,0.4524679704291549
2269,0.4530095950919412
2270,0.4537911792273643
2271,0.45609579852904025
2272,0.46017369496375504
2273,0.4633509632445554
2274,0.4654094159242571
2275,0.46638035335260697
2276,0.46589139226359044
2277,0.46533427998031424
2278,0.46581031548648244
2279,0.46764527750043866
2280,0.4673221047215391
2281,0.46761752918998334
2282,0.46770219540087804
2283,0.4677200129945783
2284,0.46838784851270227
2285,0.4693280108301222
2286,0.4722351260153564
2287,0.47740534052526595
2288,0.48137202230153736
2289,0.483834038648438
2290,0.48493005472015127
2291,0.48415220409049686
2292,0.4834029401149442
2293,0.4840536079902654
2294,0.48636371710788295
2295,0.48331082336686126
2296,0.48357881195787633
2297,0.48352707225849206
2298,0.483482656784664
2299,0.48427275369056294
2300,0.48536434213949375
2301,0.4889062275894566
2302,0.49522745215673686
2303,0.49999968785102794
2304,0.5028210506701211
2305,0.5039884989140185
2306,0.5028603005443174
2307,0.5019089464497137
2308,0.5027485014546997
2309,0.5055118849913872
2310,0.4998574426743595
2311,0.5000954576731932
2312,0.4998638306211862
2313,0.49974142234501995
2314,0.5006438506428774
2315,0.5018779297598999
2316,0.5060837381996535
2317,0.5136050541947744
2318,0.5191886458213464
2319,0.5223112485719429
2320,0.5234847322203318
2321,0.5219556736605807
2322,0.5208028015560664
2323,0.5218322329176927
2324,0.5249923345713965
2325,0.5169310819254407
2326,0.5171412725477217
2327,0.5166924979780739
2328,0.5164784214098148
2329,0.5174762654849973
2330,0.518841199983418
2331,0.5237351940423408
2332,0.5324925707904203
2333,0.5388805916149185
2334,0.5422314190670156
2335,0.5433325547895077
2336,0.5413691066692794
2337,0.5400271208854784
2338,0.5412283429507402
2339,0.5446895258251516
2340,0.5344987371072376
2341,0.534687320935243
2342,0.5339933928063555
2343,0.5336762378319465
2344,0.5347450250755109
2345,0.5362256441738263
2346,0.5418251902126499
2347,0.5518378275518584
2348,0.5590082022253245
2349,0.5624986318444759
2350,0.563435091637082
2351,0.5610269397484606
2352,0.5595204939965808
2353,0.560850459466731
2354,0.564477674928884
2355,0.5525174537463852
2356,0.55269837263156
2357,0.5517438316155016
2358,0.5513145043429468
2359,0.5524221983374277
2360,0.553999239690482
2361,0.5603127019943724
2362,0.5715794297154696
2363,0.5794926643718079
2364,0.5830182410097201
2365,0.5836832873210519
2366,0.5808492160130931
2367,0.5792144037479283
2368,0.5805999449576336
2369,0.5842233167248476
2370,0.5709357696279377
2371,0.5711326610607248
2372,0.5699198677078687
2373,0.569371926802037
2374,0.5704796149811239
2375,0.5721296531791327
2376,0.5791544093087965
2377,0.5916505036143024
2378,0.6002478178238717
2379,0.6036887795823246
2380,0.6039615791233185
2381,0.6007542473127179
2382,0.5990363249918288
2383,0.6003707119406209
2384,0.6037946645289536
2385,0.5896957442363691
2386,0.5899337718454628
2387,0.5884924124147352
2388,0.5878234083104283
2389,0.5888867037421782
2390,0.5905827056358756
2391,0.5983034581376694
2392,0.6119781531569504
2393,0.6211801946717423
2394,0.6244030339917402
2395,0.6241500315315281
2396,0.6206588439982568
2397,0.6189084066783683
2398,0.620050652707671
2399,0.6230657465544671
2400,0.6087347913023762
2401,0.6090235283086135
2402,0.607421594829616
2403,0.6066365027797438
2404,0.6076077022855259
2405,0.6093202659610584
2406,0.6177078589726936
2407,0.6324828708547771
2408,0.6421892050645129
2409,0.6450495336997941
2410,0.6441270585095445
2411,0.6404784821315939
2412,0.6387462624325306
2413,0.6395240760440641
2414,0.6419186332851021
2415,0.6279913804205386
2416,0.6283158592432562
2417,0.6266522797723293
2418,0.6257710463461541
2419,0.6266024028790538
2420,0.6283020757869047
2421,0.6373129793181989
2422,0.6530823494487894
2423,0.6631718820242068
2424,0.6655187371788499
2425,0.6637767701646154
2426,0.660131789201965
2427,0.6584627204343242
2428,0.658679635177561
2429,0.6602479306333158
2430,0.6474037275230458
2431,0.6477379803901445
2432,0.6460954619993238
2433,0.6451708673136132
2434,0.6458183302018623
2435,0.6474807435310592
2436,0.6570571871835997
2437,0.6736887358118806
2438,0.6840211974596498
2439,0.6857026742908896
2440,0.6829893629052675
2441,0.6795379276445346
2442,0.6779659342435387
2443,0.677412615175398
2444,0.6779570029956543
2445,0.6669158212200784
2446,0.6672316135043334
2447,0.6656178674457338
2448,0.6647640018491816
2449,0.6651876727950314
2450,0.6668033121906588
2451,0.6768742019118374
2452,0.6942129120801676
2453,0.704631540302396
2454,0.7055013964950159
2455,0.701667716544699
2456,0.6986192630242023
2457,0.697165372947617
2458,0.6956347231924147
2459,0.6949605715078858
2460,0.6864750393296449
2461,0.686747297997196
2462,0.6850796284636896
2463,0.684459221438035
2464,0.684617088610832
2465,0.6862036389065599
2466,0.6966880015232241
2467,0.7145616552074289
2468,0.724897236878433
2469,0.7248220189930642
2470,0.7197260898235124
2471,0.7172931917249555
2472,0.715970224124077
2473,0.713276017659311
2474,0.7111805441271228
2475,0.43787572685312015
2476,0.43826035409922576
2477,0.43853271626521856
2478,0.4386646768960328
2479,0.4391188309614589
2480,0.4397701366616734
2481,0.44156144531087627
2482,0.4446827829121875
2483,0.44713118746377883
2484,0.4487560901355748
2485,0.44952587615065814
2486,0.44918760666585306
2487,0.448731385710316
2488,0.44899740245509745
2489,0.45030624351448595
2490,0.45297678719289913
2491,0.45335638317114035
2492,0.45359960945527206
2493,0.4537154685838105
2494,0.45430725675260153
2495,0.455133605863777
2496,0.4575132913553231
2497,0.46168884060009774
2498,0.46491535917431287
2499,0.466975514448654
2500,0.4679032794328671
2501,0.4673186889700819
2502,0.4666657243164282
2503,0.4670671337379774
2504,0.468829923512478
2505,0.468697977185169
2506,0.4690706477339521
2507,0.46923399994497533
2508,0.46931487060687227
2509,0.47004551356217605
2510,0.47104109576901376
2511,0.47404490797524657
2512,0.4793426986769613
2513,0.4833723610822904
2514,0.4858353458951547
2515,0.4868772949180881
2516,0.485977737148267
2517,0.485108768444674
2518,0.4856683185318795
2519,0.48789170183592945
2520,0.48503007307465995
2521,0.48538673877179245
2522,0.48542073496963695
2523,0.48544850116670296
2524,0.4863144082923727
2525,0.4874723955032536
2526,0.4911343182202034
2527,0.49761547657783384
2528,0.5024646803624184
2529,0.5052849806140681
2530,0.5063868587552532
2531,0.5051094955710297
2532,0.5040143389963924
2533,0.5047469120237842
2534,0.5074097181077195
2535,0.5019451862176716
2536,0.5022837582193546
2537,0.5021423456657421
2538,0.5021004040058271
2539,0.503091696571523
2540,0.5044034179944962
2541,0.5087540916062231
2542,0.5164695089824376
2543,0.5221437760056871
2544,0.5252615298797297
2545,0.5263573290524883
2546,0.5246508437985926
2547,0.5233303350655871
2548,0.5242377459324209
2549,0.5272840221354715
2550,0.5194100182978366
2551,0.5197334453703695
2552,0.5193769947122668
2553,0.5192508153752462
2554,0.5203502193693521
2555,0.5218041539020539
2556,0.5268689707403152
2557,0.5358555751966037
2558,0.5423470454509386
2559,0.5456870413578142
2560,0.5466978100340754
2561,0.5445286751119222
2562,0.5429960958514808
2563,0.5440611999332755
2564,0.5473957195630403
2565,0.5373885228765768
2566,0.5377041407810399
2567,0.5371027476706405
2568,0.5368800903134396
2569,0.5380622777184476
2570,0.5396431359921082
2571,0.5454400746493482
2572,0.5557169350888362
2573,0.5630018385098411
2574,0.5664728683564229
2575,0.567305826921809
2576,0.5646647411441222
2577,0.5629463075704865
2578,0.5641270288164077
2579,0.5676149165720952
2580,0.5558337430634257
2581,0.5561572376910531
2582,0.555294272381594
2583,0.554965266693288
2584,0.5561967977355172
2585,0.5578849057957138
2586,0.5644222594430367
2587,0.5759867555808833
2588,0.5840230576672012
2589,0.5875177879292284
2590,0.5880659721741327
2591,0.5849738988040605
2592,0.5831079740553247
2593,0.5843320820813422
2594,0.5878034465798676
2595,0.5746891242248258
2596,0.5750468224873305
2597,0.5739245135363781
2598,0.5734820388691203
2599,0.574722062382828
2600,0.5764932647308731
2601,0.5837675015749221
2602,0.5965919477707495
2603,0.6053174389942392
2604,0.6087130884625209
2605,0.6088558106297258
2606,0.6053688229997517
2607,0.6034036059400634
2608,0.604565253168345
2609,0.6078244697923957
2610,0.5938907927728437
2611,0.5943111708535416
2612,0.5929606593041713
2613,0.5924017640438191
2614,0.5936035256641747
2615,0.5954297518218915
2616,0.6034236988889571
2617,0.6174527295363882
2618,0.6267837586064493
2619,0.6299438735581602
2620,0.6295482834066527
2621,0.625760391090239
2622,0.6237500011506882
2623,0.624709073718041
2624,0.627546869143896
2625,0.6133696773026099
2626,0.6138650490441244
2627,0.6123582787903421
2628,0.6116877584904462
2629,0.6128009810147839
2630,0.6146515345517047
2631,0.6233331060619505
2632,0.638482169258138
2633,0.648313230610787
2634,0.6510908260431837
2635,0.6500147332987442
2636,0.6460580177930663
2637,0.6440571572497997
2638,0.6446423519185425
2639,0.6468477341151728
2640,0.6330575702792661
2641,0.6336136265337247
2642,0.6320564284392467
2643,0.6312947580108558
2644,0.6322692193078229
2645,0.6341132284587215
2646,0.6434348628801229
2647,0.6595901489104185
2648,0.6697944936424285
2649,0.6720366844250562
2650,0.6701325459896986
2651,0.666174303767308
2652,0.6642321603015132
2653,0.6642483146193598
2654,0.6656170677209143
2655,0.6528861478346846
2656,0.6534754276447569
2657,0.6519580882961113
2658,0.651160513969356
2659,0.6519500411558126
2660,0.6537618759587649
2661,0.663660669921156
2662,0.6806807818517068
2663,0.6911121904647959
2664,0.6926661713960747
2665,0.6897857950194706
2666,0.6860225617540537
2667,0.6841774423776913
2668,0.6834170942521193
2669,0.6837541744870422
2670,0.6727932723007983
2671,0.6733845532421614
2672,0.6719187709413018
2673,0.671206062118794
2674,0.6717690062820347
2675,0.6735384629865186
2676,0.68393718847306
2677,0.7016568646789582
2678,0.7121527090383211
2679,0.712872695966203
2680,0.7088720243255323
2681,0.7055195911110131
2682,0.7037969110894078
2683,0.7020556675818496
2684,0.7011703672131872
2685,0.6927209269835132
2686,0.6932857005976049
2687,0.6917862779704049
2688,0.6913323137377654
2689,0.6916250712524905
2690,0.6933701480634726
2691,0.7041810350039901
2692,0.7224172234276395
2693,0.7328029741290666
2694,0.7325576281679552
2695,0.7273010893317847
2696,0.7245776126725795
2697,0.7229944884239706
2698,0.7200898696091501
2699,0.7177848844286606
2700,0.4386259935681196
2701,0.43904649626289294
2702,0.43937204170383215
2703,0.4395436208303474
2704,0.44003314416161343
2705,0.4407163216879848
2706,0.4425602119283615
2707,0.44574950724357576
2708,0.4482324594721797
2709,0.4498583556568821
2710,0.45059696680112976
2711,0.45019087868701035
2712,0.44966535630998994
2713,0.44987653967428465
2714,0.45113063365765005
2715,0.4539860571464864
2716,0.4544270715202283
2717,0.45473467204860685
2718,0.45490006831177576
2719,0.45553857594430447
2720,0.456406463088714
2721,0.4588575907203838
2722,0.46312704411479405
2723,0.4664004987829466
2724,0.46846157431882446
2725,0.4693485016826291
2726,0.4686731124759012
2727,0.4679287477896347
2728,0.4682592613780761
2729,0.46995252541027377
2730,0.470007796825207
2731,0.4704525456182454
2732,0.4706892328508455
2733,0.4708289283082839
2734,0.471618199754769
2735,0.47266528285351117
2736,0.47576111493545015
2737,0.4811813812653723
2738,0.4852709600735189
2739,0.4877339780154346
2740,0.48872497917318536
2741,0.48771016459464667
2742,0.4867271358710883
2743,0.48720005815747713
2744,0.4893397625326881
2745,0.4866663261916566
2746,0.48710574938426937
2747,0.4872196665504449
2748,0.4873148142504992
2749,0.48825161529523714
2750,0.48947137548377734
2751,0.4932474726858699
2752,0.49988185489994624
2753,0.5048041176893326
2754,0.5076223374885359
2755,0.5086627077497632
2756,0.5072445170810127
2757,0.5060124789893394
2758,0.5066432795909299
2759,0.5092089044068201
2760,0.5039319452114472
2761,0.5043644089874844
2762,0.50430709425821
2763,0.5043403001280774
2764,0.5054148079552889
2765,0.50679881447647
2766,0.5112871530548708
2767,0.5191880705164815
2768,0.5249481699667514
2769,0.5280600849660405
2770,0.5290833923191093
2771,0.527209986020445
2772,0.5257301178021548
2773,0.5265213998100279
2774,0.5294575750711729
2775,0.5217689436422961
2776,0.5221982024963139
2777,0.5219277965931338
2778,0.5218837215994278
2779,0.5230783203043412
2780,0.5246151355444704
2781,0.5298420677714057
2782,0.5390471073774976
2783,0.5456361753824125
2784,0.5489645340249102
2785,0.5498914749302919
2786,0.5475296090171476
2787,0.5458161380844263
2788,0.5467516725397732
2789,0.5499636085752246
2790,0.5401382023725873
2791,0.5405727209945828
2792,0.5400575307919435
2793,0.5399231429454195
2794,0.5412116803433809
2795,0.5428858628069604
2796,0.5488697946113343
2797,0.5593975851840055
2798,0.5667901054251471
2799,0.5702413227598296
2800,0.5709789094647912
2801,0.5681205621430336
2802,0.5662013156873913
2803,0.5672399973141865
2804,0.5705930863512244
2805,0.558988702524874
2806,0.5594459185141074
2807,0.558668221730503
2808,0.5584329088861614
2809,0.5597805894033498
2810,0.5615720192215952
2811,0.5683209763458068
2812,0.580167140544993
2813,0.5883185191116587
2814,0.5917826503517287
2815,0.592223958844684
2816,0.5888925042398041
2817,0.5868081367701623
2818,0.5878787104612099
2819,0.5912032220715427
2820,0.5782587182513867
2821,0.5787676357948659
2822,0.5777295767740345
2823,0.5773855704048322
2824,0.578749668871702
2825,0.5806334264103311
2826,0.5881427651599122
2827,0.6012763640557908
2828,0.6101209859485807
2829,0.6134725590144018
2830,0.6134973314363883
2831,0.6097524344158464
2832,0.6075540755900993
2833,0.6085516683069083
2834,0.6116521957413152
2835,0.5978783509100349
2836,0.598470716945329
2837,0.597204908013814
2838,0.596748780487973
2839,0.5980802562552953
2840,0.6000272000598198
2841,0.6082776698733294
2842,0.6226384779682698
2843,0.632088468377687
2844,0.6351884743551606
2845,0.6346648573710152
2846,0.630605232822122
2847,0.6283504770365571
2848,0.6291360099043113
2849,0.6318038026512288
2850,0.6177719468151646
2851,0.6184627482771703
2852,0.6170450602309311
2853,0.616481444344074
2854,0.617727541040207
2855,0.6197056468176404
2856,0.6286620391117734
2857,0.6441590253277146
2858,0.6541039441802233
2859,0.6568032504224004
2860,0.6555908212005103
2861,0.6513541685963882
2862,0.6491015996024272
2863,0.649505001931026
2864,0.6515301871825255
2865,0.6378645420549117
2866,0.6386400517328703
2867,0.6371831182840313
2868,0.6365330220888378
2869,0.6376411467187805
2870,0.6396180879803909
2871,0.6492286378649328
2872,0.665739998868064
2873,0.676047648144923
2874,0.6781919444758606
2875,0.6761459028900612
2876,0.6719057179822102
2877,0.6697086521601533
2878,0.6695364000289145
2879,0.6707167617034905
2880,0.6580812406264364
2881,0.6589124600361933
2882,0.6575139136894124
2883,0.6568350271524905
2884,0.6577569929264394
2885,0.6597058358814705
2886,0.6699023734765198
2887,0.6872774415795643
2888,0.6977959309456734
2889,0.6992320406041421
2890,0.6962080858806382
2891,0.6921672465541576
2892,0.690068214039153
2893,0.6891151421261554
2894,0.689258760094962
2895,0.678353800306001
2896,0.6792065140578456
2897,0.6778817300385854
2898,0.6773013655811161
2899,0.6779938784641657
2900,0.6799036759288596
2901,0.6906027631142944
2902,0.7086660864229937
2903,0.7192272774470757
2904,0.7198104107781869
2905,0.7156696332644402
2906,0.7120499091161322
2907,0.7100785216237268
2908,0.7081434402435506
2909,0.7070640586731911
2910,0.6986188862165778
2911,0.6994611413573788
2912,0.6981222253742211
2913,0.6978250226795597
2914,0.6982429828340303
2915,0.700131970726251
2916,0.7112390387742813
2917,0.7297969122755286
2918,0.740221384820126
2919,0.7398228261467498
2920,0.7344360786356414
2921,0.7314607194821277
2922,0.7296381643303071
2923,0.72654288124607
2924,0.7240491907468233
2925,0.43931525066024185
2926,0.4397846644205729
2927,0.4401592493953794
2928,0.44036732815101814
2929,0.440889342932293
2930,0.4416017445107835
2931,0.4434952801672284
2932,0.44674945478067246
2933,0.44926489944247416
2934,0.4508908981918038
2935,0.4515996209604618
2936,0.45112886550366416
2937,0.45053721617814857
2938,0.45069634294358246
2939,0.4518978164281962
2940,0.4549354124463817
2941,0.4554330391865585
2942,0.4557999784507602
2943,0.4560110413529756
2944,0.45669259504895654
2945,0.45759863689614655
2946,0.4601172393176311
2947,0.46447623338156957
2948,0.46779377278479695
2949,0.4698545863051024
2950,0.4707024692695876
2951,0.4699406861250612
2952,0.46910915724212865
2953,0.4693723096777898
2954,0.4709986220892374
2955,0.4712406254946008
2956,0.4717517798042428
2957,0.4720560516466707
2958,0.4722500132520683
2959,0.47309343883385147
2960,0.4741878994660939
2961,0.4773706342155896
2962,0.4829074957874802
2963,0.4870532445163525
2964,0.48951485387667837
2965,0.4904573203758566
2966,0.4893331246260176
2967,0.48824141027143814
2968,0.48863196505611917
2969,0.4906909457442584
2970,0.4882073542483127
2971,0.48872300721123463
2972,0.4889105554174605
2973,0.489067902427145
2974,0.49007032018700564
2975,0.4913469757156414
2976,0.4952308467948032
2977,0.5020108029818133
2978,0.5070013891062829
2979,0.5098158951186835
2980,0.5107979318130612
2981,0.5092464981908444
2982,0.5078841684968044
2983,0.5084181464111541
2984,0.5108898764251781
2985,0.5058041410267693
2986,0.5063231176095335
2987,0.5063432364981074
2988,0.5064458445121756
2989,0.5075974958711772
2990,0.5090481346292866
2991,0.513666306939106
2992,0.5217430383234418
2993,0.5275831638995533
2994,0.5306875244649567
2995,0.5316424447914383
2996,0.5296116575520737
2997,0.5279803063193291
2998,0.5286610652932453
2999,0.5314907376807355
3000,0.5239928961282866
3001,0.5245197629055219
3002,0.5243285057349172
3003,0.5243602798529193
3004,0.525643230595895
3005,0.5272564747726151
3006,0.5326361022480993
3007,0.5420475822273997
3008,0.5487273113449925
3009,0.5520423919236513
3010,0.5528907368122093
3011,0.5503478771149707
3012,0.5484627347210954
3013,0.5492749406898988
3014,0.5523682290837069
3015,0.5427314314496476
3016,0.5432757967317837
3017,0.5428397932617361
3018,0.542786956541772
3019,0.544174272211696
3020,0.5459345049670448
3021,0.5520942556414586
3022,0.5628584062763663
3023,0.5703504481657207
3024,0.5737804964372731
3025,0.5744292907491642
3026,0.5713678359761191
3027,0.5692583772732596
3028,0.5701618978842065
3029,0.5733845487259237
3030,0.561964649169488
3031,0.5625457162221554
3032,0.5618462305958366
3033,0.5616974709442742
3034,0.5631530612004046
3035,0.5650396965068815
3036,0.5719871618644391
3037,0.5840976004375084
3038,0.5923548151949817
3039,0.5957875399761665
3040,0.5961301394763536
3041,0.5925760545613342
3042,0.59028523519777
3043,0.5912098282443526
3044,0.5943924301157015
3045,0.5816256259637498
3046,0.5822750703213693
3047,0.5813142102124953
3048,0.5810611487955015
3049,0.5825404945079349
3050,0.5845278320762297
3051,0.5922570943998431
3052,0.6056794137886372
3053,0.6146328452535006
3054,0.6179404050749118
3055,0.6178572311348366
3056,0.6138738938390876
3057,0.6114557517031148
3058,0.6122976036941257
3059,0.6152452006004573
3060,0.6016384083307177
3061,0.602391211360829
3062,0.6012030738662149
3063,0.6008418381158601
3064,0.6022937091252774
3065,0.6043515245115447
3066,0.612841105658328
3067,0.627510055102626
3068,0.6370677286900391
3069,0.6401089339195853
3070,0.6394693772046453
3071,0.6351602510875388
3072,0.6326757991949977
3073,0.6332970087068698
3074,0.6358016754951835
3075,0.6219207348112212
3076,0.6227944948083382
3077,0.6214588448409665
3078,0.6209939246861882
3079,0.6223631946255964
3080,0.6244581280251822
3081,0.6336695678870685
3082,0.649487539030358
3083,0.6595342698374956
3084,0.6621582597490593
3085,0.6608238942151596
3086,0.6563322450309318
3087,0.6538438582046461
3088,0.6540757945840965
3089,0.6559291344320413
3090,0.642390883169179
3091,0.6433723877875991
3092,0.6420085509295309
3093,0.6414614909212003
3094,0.642693311335182
3095,0.6447915756516545
3096,0.6546688105804941
3097,0.6715059933810741
3098,0.6819043947373454
3099,0.6839558842905963
3100,0.6817848483296972
3101,0.6772902090584856
3102,0.6748552107972304
3103,0.6745062629258886
3104,0.6755084489915394
3105,0.6629674298346062
3106,0.6640261147725542
3107,0.6627388317190663
3108,0.6621697343718645
3109,0.6632140186411128
3110,0.6652873670545698
3111,0.6757569135205703
3112,0.6934534583083718
3113,0.7040463017332524
3114,0.7053722048032077
3115,0.7022242332156862
3116,0.6979355412339716
3117,0.695600536489986
3118,0.6944681700299546
3119,0.6944308024701331
3120,0.683576119931038
3121,0.6846748019074467
3122,0.6834828276756909
3123,0.6830253956032877
3124,0.68383730883923
3125,0.685874031073028
3126,0.6968462593818386
3127,0.7152167305206054
3128,0.7258307683101015
3129,0.7262877371616079
3130,0.722029145677191
3131,0.7181737450753157
3132,0.7159723688621761
3133,0.7138589756834038
3134,0.7126006298559858
3135,0.704148438055099
3136,0.7052517581881229
3137,0.7040643352542614
3138,0.7039135688273352
3139,0.7044466039942839
3140,0.7064651300351334
3141,0.7178387703139396
3142,0.7366791451997282
3143,0.7471305252854875
3144,0.74659286742445
3145,0.7411009337751819
3146,0.7379066609285447
3147,0.735863968015441
3148,0.7325960352596403
3149,0.7299317365880783
3150,0.4399595835458461
3151,0.4404690845281969
3152,0.4408885649628781
3153,0.44113003299558085
3154,0.4416816980979174
3155,0.4424207319032365
3156,0.444360912847124
3157,0.4476766737204796
3158,0.4502224045610147
3159,0.45184753879631967
3160,0.4525274573210152
3161,0.4519950317564584
3162,0.4513403532450104
3163,0.4514500818296373
3164,0.4526010111318831
3165,0.45582360266340105
3166,0.4563681100715006
3167,0.45678935825944755
3168,0.45704222516267295
3169,0.45776318299229435
3170,0.4587040577389329
3171,0.4612860774502711
3172,0.4657299659776679
3173,0.46908854194512095
3174,0.47114781247006804
3175,0.47195815802835345
3176,0.4711141530940226
3177,0.47019959148048307
3178,0.47039877210019054
3179,0.47196065280113997
3180,0.4723948266071929
3181,0.47296175630352094
3182,0.47332785715703335
3183,0.47357153405519664
3184,0.47446466313324
3185,0.4756024439324321
3186,0.47886684903795707
3187,0.4845140820458977
3188,0.4887120173489344
3189,0.4911706562031561
3190,0.49206661684013225
3191,0.49083858129468116
3192,0.48964341725594
3193,0.4899556964574667
3194,0.4919368585320298
3195,0.4896511018763347
3196,0.4902314810879883
3197,0.4904863515182582
3198,0.49070072527981146
3199,0.49176349801126173
3200,0.4930922435105708
3201,0.4970773529786647
3202,0.5039948438816504
3203,0.5090487512341669
3204,0.5118577696786084
3205,0.5127841488633337
3206,0.5111065939261996
3207,0.5096203815607168
3208,0.5100622995727954
3209,0.5124433843703716
3210,0.5075592795879496
3211,0.5081524113957229
3212,0.5082432654492318
3213,0.5084095444443002
3214,0.5096322767345579
3215,0.5111439781872591
3216,0.5158840083666918
3217,0.5241264554981787
3218,0.5300405201767248
3219,0.5331354518379008
3220,0.534025460262665
3221,0.5318462095829855
3222,0.5300710175293131
3223,0.5306466589294985
3224,0.5333734121466899
3225,0.5260789419463358
3226,0.5266902299862484
3227,0.5265711744438512
3228,0.5266725643592158
3229,0.5280370319742483
3230,0.5297203550553246
3231,0.5352431193485289
3232,0.5448486435946298
3233,0.55161182247217
3234,0.554911807687346
3235,0.5556860073665936
3236,0.5529730731540254
3237,0.550925179859153
3238,0.5516200895042128
3239,0.5545986810396263
3240,0.5451648615152644
3241,0.5458050943321202
3242,0.5454411918226199
3243,0.5454632202781738
3244,0.5469417554810397
3245,0.5487808946673438
3246,0.555105180960521
3247,0.5660907751545413
3248,0.573674000478606
3249,0.5770813272060163
3250,0.5776469531463909
3251,0.5743954927416304
3252,0.5721060437087662
3253,0.572881068280307
3254,0.5759776859169053
3255,0.5647578791441261
3256,0.5654480631981618
3257,0.5648196410282221
3258,0.5647503401467396
3259,0.5663056281013279
3260,0.5682795226707086
3261,0.5754123520440648
3262,0.5877694362512604
3263,0.596123065902888
3264,0.5995233555423758
3265,0.5997742543308872
3266,0.5960129621796432
3267,0.5935272093470665
3268,0.5943131569102836
3269,0.5973588563081412
3270,0.5847858912016187
3271,0.585560390318639
3272,0.5846695643134447
3273,0.5844999843489428
3274,0.5860858020735257
3275,0.5881679684896933
3276,0.5961020258102774
3277,0.6097925786474983
3278,0.6188444137436007
3279,0.6221077637839567
3280,0.6219252500592972
3281,0.6177212955472499
3282,0.615096149747364
3283,0.6157903441285469
3284,0.6185908277970376
3285,0.6051669114742783
3286,0.6060639265537089
3287,0.6049462878435696
3288,0.6046721433531346
3289,0.6062351777251604
3290,0.6083943124160703
3291,0.6171057892051415
3292,0.6320594507017626
3293,0.6417135769449471
3294,0.6446969679494802
3295,0.6439518800154507
3296,0.6394134780622609
3297,0.6367133030070196
3298,0.6371791449055152
3299,0.639527570419762
3300,0.625812104362164
3301,0.6268518048840592
3302,0.6255909717255342
3303,0.6252166298964186
3304,0.6266995014338281
3305,0.628900919215548
3306,0.6383480309446583
3307,0.6544606095928798
3308,0.6645973235769423
3309,0.6671485491482577
3310,0.6657046339538938
3311,0.6609805287240976
3312,0.6582713911762059
3313,0.6583418640064954
3314,0.6600316015720321
3315,0.6466330497484977
3316,0.6478026972515333
3317,0.646524564126321
