,MI
2047,1.1106804164762651
2048,1.1267249065405613
2049,1.1372559822595474
2050,1.142458040394557
2051,1.1404742992272716
2052,1.1381393612560493
2053,1.1409760487202736
2054,1.15073490098648
2055,1.0905475413145596
2056,1.0916334982706795
2057,1.0916408031921645
2058,1.091393127089776
2059,1.0944468044723856
2060,1.098918041738876
2061,1.1131331472500539
2062,1.138574172811354
2063,1.1582121500324467
2064,1.1705741563597016
2065,1.1763656789775176
2066,1.1731094568016356
2067,1.1699797835137218
2068,1.17372675761699
2069,1.185762105584243
2070,1.1117952883886082
2071,1.1126649598940919
2072,1.1119551944249868
2073,1.1113537407396643
2074,1.11489485423942
2075,1.1199835937545015
2076,1.1369844812858256
2077,1.1675242966562263
2078,1.1907410180796005
2079,1.204683523149209
2080,1.210795903002839
2081,1.2060089964984937
2082,1.2020580395444413
2083,1.2067588663673916
2084,1.2209083715418896
2085,1.1341951903269107
2086,1.134842490209352
2087,1.133239200248225
2088,1.1322222165882578
2089,1.136189850172526
2090,1.141836805868879
2091,1.1616899103363232
2092,1.1974453127309586
2093,1.2242068130995298
2094,1.239440915939011
2095,1.245565279367271
2096,1.2390408373526645
2097,1.2342857599826325
2098,1.23992368771357
2099,1.255882353372202
2100,1.1576585190890263
2101,1.1580978644612319
2102,1.1554580382332125
2103,1.153974926724508
2104,1.1582819762550949
2105,1.1644219657286723
2106,1.1871864641936098
2107,1.2282482831917099
2108,1.2584954824074133
2109,1.2746886238324608
2110,1.2804675261980571
2111,1.2720706120350245
2112,1.2665751585615792
2113,1.273049607959007
2114,1.2903539720570365
2115,1.1821109603804247
2116,1.1823731467239507
2117,1.1785960679226533
2118,1.1766065441814901
2119,1.1811385997669381
2120,1.1876972240735968
2121,1.2134200616803439
2122,1.2598449969794479
2123,1.2934869248304632
2124,1.3102571492026716
2125,1.3152758684654338
2126,1.304965443465938
2127,1.2988397563158145
2128,1.3059417490881249
2129,1.323969030276039
2130,1.2074732494263878
2131,1.2076204824636514
2132,1.2026575914649649
2133,1.2001303411946735
2134,1.2047464926739069
2135,1.211637963444046
2136,1.2403487332041576
2137,1.2921512374023967
2138,1.3290578429204107
2139,1.3459679126517203
2140,1.3497460062670712
2141,1.3375970393081822
2142,1.330993328596214
2143,1.338382417085959
2144,1.3563672722220115
2145,1.2336558761637275
2146,1.2337886380880865
2147,1.2276625942506827
2148,1.2245753290269568
2149,1.2291110830796728
2150,1.2362378703506078
2151,1.267944146260868
2152,1.3250890907156674
2153,1.3650840257559214
2154,1.3816362262046207
2155,1.3836203590424523
2156,1.3698439877144137
2157,1.3629471673385647
2158,1.3701331062083504
2159,1.3872000105249946
2160,1.2605735824756767
2161,1.2607939722545778
2162,1.2536368416417158
2163,1.2499809278482785
2164,1.2542530083114187
2165,1.2615078001074689
2166,1.2961914638852947
2167,1.3585882384212542
2168,1.401441900187911
2169,1.4170746643552092
2170,1.416633925122529
2171,1.401593218024136
2172,1.3946059596917537
2173,1.4009388130386908
2174,1.4161428252021446
2175,1.2881578903905002
2176,1.2884972136220676
2177,1.2805951783984362
2178,1.2763897623773235
2179,1.2802028000754706
2180,1.2874729086841439
2181,1.3250880398268865
2182,1.3925867379782477
2183,1.4380098005435606
2184,1.4520973829981163
2185,1.4485220908578056
2186,1.4327412574985807
2187,1.4258636834838907
2188,1.4305360329944163
2189,1.442900633931726
2190,1.3163662059436978
2191,1.316752188055445
2192,1.3085105701068545
2193,1.3038350688192626
2194,1.3069920611161094
2195,1.3141678962913474
2196,1.3546405693811474
2197,1.4270308814616983
2198,1.4746684680759525
2199,1.4865247040671636
2200,1.4790289790749824
2201,1.463194770886136
2202,1.4566007712473379
2203,1.458665002574422
2204,1.467204287052375
2205,1.3451894142710084
2206,1.3455090575144297
2207,1.3372492764804396
2208,1.3323214069701348
2209,1.3346358809298169
2210,1.3416315065609117
2211,1.3848611931030061
2212,1.4618750042020274
2213,1.5113018049701945
2214,1.5201883251357653
2215,1.5079154580958731
2216,1.492869355296585
2217,1.486685165415163
2218,1.4850875903654517
2219,1.4888018802234433
2220,1.3746615569655845
2221,1.3747965267368314
2222,1.3665063922287426
2223,1.3618096001697424
2224,1.3631033533563632
2225,1.369898602519024
2226,1.4157612301195237
2227,1.4970802224682307
2228,1.547797056534983
2229,1.5529356352435795
2230,1.5349645231161102
2231,1.5216796236987051
2232,1.5159761853559843
2233,1.509609226615539
2234,1.5074483456845291
2235,1.4048648153466143
2236,1.404709343073288
2237,1.3959777678096685
2238,1.3922148465641258
2239,1.3922849303273646
2240,1.3989822542443195
2241,1.4473423719455722
2242,1.532612620111489
2243,1.584045457634982
2244,1.584634004717149
2245,1.559985312498319
2246,1.5495103375748416
2247,1.5443259823788777
2248,1.5321012481857286
2249,1.5228984985922962
2250,1.056271978466905
2251,1.0579590435328623
2252,1.0590958001164694
2253,1.0595679721383684
2254,1.061763920506901
2255,1.0650176796976432
2256,1.0741611047244282
2257,1.0901840215329914
2258,1.1028151743173298
2259,1.1112977412929228
2260,1.1154868751758564
2261,1.114093726452822
2262,1.1120916529935436
2263,1.1137816877527311
2264,1.1209046963742608
2265,1.07638548003906
2266,1.0780085593821274
2267,1.0789090923439988
2268,1.079233421645059
2269,1.082033090556688
2270,1.0860702884642117
2271,1.0979557785537313
2272,1.118922171207145
2273,1.1352061110673268
2274,1.1457339119070575
2275,1.1506940659673062
2276,1.148196586542881
2277,1.1453499233767814
2278,1.14778238287551
2279,1.1571509225910408
2280,1.0979452496207276
2281,1.0994436353903225
2282,1.099872987480657
2283,1.0999633384276941
2284,1.1033488297203387
2285,1.1081115116603708
2286,1.1228148855151976
2287,1.1488846025962287
2288,1.1688254003273655
2289,1.1811793291697068
2290,1.186673854409402
2291,1.1827746591730648
2292,1.179017322526168
2293,1.1822803107235356
2294,1.1938566684397502
2295,1.120851365821964
2296,1.1221861472806622
2297,1.1219284649279055
2298,1.1217072523803087
2299,1.1256413294714467
2300,1.1310731118920268
2301,1.1486715256961293
2302,1.1799932671148115
2303,1.203580569290395
2304,1.2175066501881848
2305,1.2232656889612927
2306,1.2177003008230238
2307,1.213005893909431
2308,1.217148701860001
2309,1.2307779285494311
2310,1.144993149198263
2311,1.1461593368477814
2312,1.1450244497087427
2313,1.1444246392864568
2314,1.1488457243057029
2315,1.154888376317129
2316,1.1754566991790791
2317,1.212161305957399
2318,1.2393656684313274
2319,1.2545701181787805
2320,1.260282979777966
2321,1.252838987836103
2322,1.2472258365469933
2323,1.25223800080182
2324,1.2676219543253948
2325,1.1702768440894715
2326,1.1712919139915996
2327,1.1691245692437435
2328,1.1680905777311252
2329,1.172909546006587
2330,1.179498866087999
2331,1.203105194710608
2332,1.2452977992213263
2333,1.276064531309278
2334,1.2922082776225678
2335,1.297514868209568
2336,1.2880531975467622
2337,1.2815876662764694
2338,1.2873749668788526
2339,1.3040556582511942
2340,1.1966234138135845
2341,1.1975230089210545
2342,1.1942126657659464
2343,1.192699581862235
2344,1.1977982683039365
2345,1.2048603951236567
2346,1.2315607477707078
2347,1.2793122007006361
2348,1.3135542397221418
2349,1.3302468267369425
2350,1.3347286456157468
2351,1.3232063475690747
2352,1.3160030775756404
2353,1.322362307219068
2354,1.3397201514609858
2355,1.223947692617364
2356,1.2248022126455462
2357,1.2202937771957834
2358,1.218266051045948
2359,1.2234977830687543
2360,1.230946751280968
2361,1.2607795780014581
2362,1.3141178465160632
2363,1.3517081491895353
2364,1.3685014386616632
2365,1.3716728172081345
2366,1.3581661002927339
2367,1.3503840185787084
2368,1.3569790928257797
2369,1.3742489069162982
2370,1.2521524287449466
2371,1.2530756168411572
2372,1.2473897168837462
2373,1.2448213248659674
2374,1.2500137662819655
2375,1.2577510124813815
2376,1.2907321653921442
2377,1.3496344889208096
2378,1.3903983454739077
2379,1.4067808867814573
2380,1.408081496225322
2381,1.392806890834242
2382,1.3846400638469345
2383,1.3909827418047247
2384,1.4072856756803511
2385,1.2811438071256354
2386,1.2822548673917635
2387,1.2755286335637541
2388,1.2724080247925669
2389,1.2773682262520991
2390,1.2852845315840156
2391,1.3214032667885056
2392,1.385789777355143
2393,1.4294973563866973
2394,1.44489059228685
2395,1.4436804587835217
2396,1.4270116108954165
2397,1.4186743575963185
2398,1.4241133223667293
2399,1.4384975774074216
2400,1.3108450158213814
2401,1.3121907866017568
2402,1.304727396019544
2403,1.3010723182163468
2404,1.305594091579676
2405,1.3135741030499608
2406,1.3527906927265922
2407,1.4225202043820357
2408,1.4688795842226106
2409,1.4826371723902583
2410,1.478195207568041
2411,1.4606730800273602
2412,1.452379527328831
2413,1.4561015823923087
2414,1.4675805587883193
2415,1.3412065276212013
2416,1.3427215206986973
2417,1.3349585475602705
2418,1.3308505845700065
2419,1.334725963522541
2420,1.3426571573439803
2421,1.3849024208312017
2422,1.4597710606132606
2423,1.5084219243169106
2424,1.5198332447816327
2425,1.5113595392557488
2426,1.493694711841102
2427,1.485634767903957
2428,1.4866812452352964
2429,1.4942562258255232
2430,1.372214766640658
2431,1.373783470630229
2432,1.3660800895507945
2433,1.361749460676194
2434,1.3647816295509296
2435,1.372576166913908
2436,1.4177525967645173
2437,1.497496320232371
2438,1.5480046474189955
2439,1.556302902195628
2440,1.542923739455983
2441,1.5259893389099672
2442,1.5183067815399682
2443,1.5156070600556262
2444,1.5182631865330183
2445,1.403902819597109
2446,1.4053979941395713
2447,1.3977636806731297
2448,1.3937304359564437
2449,1.3957311178822518
2450,1.403370270349706
2451,1.4513550407937834
2452,1.535657351140491
2453,1.5875116447027862
2454,1.5918862600716592
2455,1.5726600305220646
2456,1.5574690119655035
2457,1.5502534215852484
2458,1.5426769489299264
2459,1.5393464468885016
2460,1.4363569739341489
2461,1.437662517121694
2462,1.4296740215660015
2463,1.426707196376722
2464,1.4274618693329437
2465,1.43505607921722
2466,1.4857141501490116
2467,1.574221005989113
2468,1.6268311232515162
2469,1.6264440615031297
2470,1.6003666797248874
2471,1.5880153426022827
2472,1.5813247896030154
2473,1.5677546529010893
2474,1.5572501627599982
2475,1.0602850982481538
2476,1.062314777487391
2477,1.0637514437400597
2478,1.0644473399891157
2479,1.0668414627876766
2480,1.0702725768145223
2481,1.0796955662717922
2482,1.0960692176123301
2483,1.10887469692372
2484,1.1173558157476011
2485,1.1213690711117674
2486,1.1196058719853417
2487,1.117226971612831
2488,1.1186142035727138
2489,1.125434554402276
2490,1.081863551820559
2491,1.0838247998552244
2492,1.0850810588809126
2493,1.0856793567837741
2494,1.088734237889502
2495,1.0929968607418885
2496,1.105252768604354
2497,1.1266928577021624
2498,1.1432085994913501
2499,1.1537328051894042
2500,1.1584672062387096
2501,1.155484385946274
2502,1.1521512569733756
2503,1.15420047603435
2504,1.1631928974376278
2505,1.1049203080591998
2506,1.1068081412393376
2507,1.107635443027153
2508,1.1080449721999768
2509,1.1117436853736802
2510,1.1167799972629342
2511,1.1319513492427342
2512,1.1586298415910015
2513,1.1788639470613929
2514,1.1912100300181492
2515,1.1964285952165277
2516,1.1919233386806631
2517,1.1875694973488444
2518,1.190373246382411
2519,1.201506891698774
2520,1.1294101997425428
2521,1.1311845168627899
2522,1.1313536170655032
2523,1.1314917258660773
2524,1.1357974870273795
2525,1.1415519298559826
2526,1.1597233765517008
2527,1.1918018396824415
2528,1.2157482935567405
2529,1.2296591784793545
2530,1.2350914307025407
2531,1.2287939094153897
2532,1.2233931378215939
2533,1.227005991253025
2534,1.2401329486245631
2535,1.1552175931873687
2536,1.1568747271720181
2537,1.1561826182249983
2538,1.1559773362838859
2539,1.1608281178169786
2540,1.1672435882202206
2541,1.1884981947590556
2542,1.2261209038730336
2543,1.253754777143573
2544,1.2689323551406866
2545,1.274266483498557
2546,1.2659596182586879
2547,1.259531351513888
2548,1.2639486846869081
2549,1.2787774340192823
2550,1.1822440897298327
2551,1.1838048133263503
2552,1.1820847238455403
2553,1.1814757914347394
2554,1.186780726809554
2555,1.1937940578427735
2556,1.2182085957551059
2557,1.2614944077553942
2558,1.2927654638988741
2559,1.3088648306174422
2560,1.3137388597776527
2561,1.3032802557023313
2562,1.295893313314736
2563,1.3010268529897104
2564,1.3171048574543363
2565,1.2104061755586986
2566,1.2119112577229674
2567,1.2090433682086343
2568,1.2079815329596428
2569,1.2136190532537634
2570,1.221156975496324
2571,1.2487963014479344
2572,1.2978297029414134
2573,1.3326549471667477
2574,1.3492779627908857
2575,1.3532704574664842
2576,1.3406159614956803
2577,1.332389180172671
2578,1.3380411713419555
2579,1.3547523249392763
2580,1.2396129123808874
2581,1.2411412553628016
2582,1.23706431083799
2583,1.2355100673170347
2584,1.2413281596326915
2585,1.2493045917914851
2586,1.2802158048272523
2587,1.335037853519304
2588,1.3732935235608685
2589,1.389982110938001
2590,1.3926030992706644
2591,1.3778307155325737
2592,1.3689292762570202
2593,1.374767843686217
2594,1.3913477950377784
2595,1.2697593313472033
2596,1.2714382574572487
2597,1.2661710847417407
2598,1.264094955678359
2599,1.2699139253570952
2600,1.2782293350388574
2601,1.3124363959624852
2602,1.373036387910943
2603,1.414549808494269
2604,1.4307798932314602
2605,1.431463048671937
2606,1.4147950773625726
2607,1.4054215711574811
2608,1.4109605642178098
2609,1.4265282473640597
2610,1.300742959910716
2611,1.3027091238119168
2612,1.2963940610406708
2613,1.2937818555673506
2614,1.2993996113733286
2615,1.3079429294961469
2616,1.345442344517945
2617,1.411750966106666
2618,1.4562925953901902
2619,1.4714698882400523
2620,1.4695672326417728
2621,1.4513880787981481
2622,1.4417676835010733
2623,1.4463548067295395
2624,1.4599531188886852
2625,1.332478404921629
2626,1.3347945943482025
2627,1.3277519425407758
2628,1.3246202827392788
2629,1.329820368081163
2630,1.3384736115627516
2631,1.3792317701379062
2632,1.4511164927340081
2633,1.4983924429972024
2634,1.5118513906463984
2635,1.506631532346435
2636,1.4874988934093814
2637,1.4778588119750222
2638,1.480675883673625
2639,1.491310108969581
2640,1.3649088701577041
2641,1.367516902071725
2642,1.360216611887022
2643,1.3566495582023765
2644,1.3612135877463845
2645,1.369861290340215
2646,1.4138137343920667
2647,1.4910771706053083
2648,1.5407224030641025
2649,1.5517294187948147
2650,1.5423795483517753
2651,1.5230276287448516
2652,1.5135727576289688
2653,1.5136512943061982
2654,1.5203121905046437
2655,1.3980160015799015
2656,1.4007985819936486
2657,1.393637461792318
2658,1.3898781748744566
2659,1.393599515725808
2660,1.4021518674159228
2661,1.4492041543447887
2662,1.5315864668107
2663,1.583159027138191
2664,1.5909204339587446
2665,1.5765509680861187
2666,1.5578841919481863
2667,1.548774765547781
2668,1.5450289190571322
2669,1.5466889682904301
2670,1.4318316678526626
2671,1.434653519431151
2672,1.4276623357102105
2673,1.4242680214545003
2674,1.4269488030625308
2675,1.4353884201064162
2676,1.4854190978844581
2677,1.5726058030063388
2678,1.6255826660757857
2679,1.6292571011982282
2680,1.608907062434859
2681,1.5919778406818152
2682,1.5833209814644307
2683,1.5745993643344995
2684,1.570175857886418
2685,1.4664460750057202
2686,1.4691815229596676
2687,1.4619246298832862
2688,1.4597309806038112
2689,1.46114546362713
2690,1.4695907548192304
2691,1.5224654046333412
2692,1.614102559211776
2693,1.6678782175772506
2694,1.6665931900434197
2695,1.6392348694336785
2696,1.625186816562685
2697,1.6170592590653394
2698,1.602218896846315
2699,1.5905065625338335
2700,1.0642433546894943
2701,1.0664602318802212
2702,1.0681757129792058
2703,1.069079586102355
2704,1.0716573505269598
2705,1.0752523561297302
2706,1.084940991011346
2707,1.1016522955374157
2708,1.1146242060897469
2709,1.1231015488655314
2710,1.1269483938904732
2711,1.1248337214995603
2712,1.122095936698444
2713,1.1231962864055907
2714,1.1297262433621522
2715,1.0870763988220031
2716,1.0893525097321135
2717,1.0909394537887849
2718,1.0917925462837392
2719,1.095084557793244
2720,1.0995558719231484
2721,1.1121640092401477
2722,1.1340598801381694
2723,1.1507969444228119
2724,1.1613147452248693
2725,1.1658362691256947
2726,1.162393399869522
2727,1.1585971290336157
2728,1.1602829880342216
2729,1.1689140658329202
2730,1.1115528082734638
2731,1.113803217434695
2732,1.115000509512054
2733,1.1157070565029656
2734,1.1196975165440186
2735,1.124987613191517
2736,1.1406042434804295
2737,1.167868107119589
2738,1.188382271251902
2739,1.2007174451145652
2740,1.2056767832719621
2741,1.2005982484626185
2742,1.1956766808661257
2743,1.1980446473300654
2744,1.2087523759368783
2745,1.1375467309691665
2746,1.1397303858449037
2747,1.1402963846538503
2748,1.1407690966786408
2749,1.1454218447196316
2750,1.1514760901130119
2751,1.170193082285057
2752,1.2029986754830153
2753,1.227288085966399
2754,1.2411807849696368
2755,1.2463073541326657
2756,1.239318770055122
2757,1.2332458936421185
2758,1.2363553918010592
2759,1.248998431993456
2760,1.1649380912397445
2761,1.1670528520591799
2762,1.166772603625651
2763,1.1669349692236748
2764,1.1721877484460705
2765,1.178950228572006
2766,1.2008585432930485
2767,1.2393628667042946
2768,1.2674069671608743
2769,1.2825551968498075
2770,1.2875366491215954
2771,1.2784170398992287
2772,1.2712133532139471
2773,1.2750651440848577
2774,1.28935822290401
2775,1.1936242435394973
2776,1.1956944071551778
2777,1.194390358808612
2778,1.1941777969487086
2779,1.1999382899221658
2780,1.2073469216541317
2781,1.2325316961968262
2782,1.276866646409516
2783,1.3086195759682178
2784,1.3246731667664902
2785,1.3291463075383043
2786,1.3177506618318733
2787,1.3094872925456504
2788,1.3139986189579553
2789,1.3294944481510953
2790,1.2235174482797457
2791,1.225589195383349
2792,1.2231328098924663
2793,1.2224920522561142
2794,1.228635655540044
2795,1.2366178159071588
2796,1.2651524469644824
2797,1.315415519646617
2798,1.3507983646911168
2799,1.3673522019770479
2800,1.3708934095597374
2801,1.3571769621573528
2802,1.3479766664040111
2803,1.3529548758327719
2804,1.369040890809545
2805,1.2545211254885875
2806,1.2566821915931303
2807,1.253006444736019
2808,1.25189433981124
2809,1.2582641452054675
2810,1.2667337052343386
2811,1.298673669684356
2812,1.354918477696594
2813,1.3938108849212463
2814,1.4103978199514473
2815,1.4125136553380162
2816,1.3965566435963495
2817,1.3865904382861807
2818,1.391707659069687
2819,1.407620744182247
2820,1.2865226223951107
2821,1.2889142473629203
2822,1.284036423238774
2823,1.2824203409497854
2824,1.288829805356634
2825,1.2976863455432133
2826,1.3330634832266466
2827,1.395290961334225
2828,1.437522548615235
2829,1.453606912820206
2830,1.4537259754476626
2831,1.4357567159769236
2832,1.4252351504575393
2833,1.4300073360384213
2834,1.4448650120954447
2835,1.3194107289920392
2836,1.3221873650017388
2837,1.3162551838652723
2838,1.3141185814491858
2839,1.3203570279133536
2840,1.329487717076289
2841,1.36830560591498
2842,1.4364567122097442
2843,1.481798624023866
2844,1.4967715909283645
2845,1.4942388989124726
2846,1.474652581600815
2847,1.4638109864167137
2848,1.467585176593545
2849,1.4804262537339976
2850,1.3530912610954515
2851,1.356332031373417
2852,1.349683073126726
2853,1.3470417208613905
2854,1.3528829989293867
2855,1.362167307680191
2856,1.404398332666336
2857,1.4783490551922698
2858,1.5265059708089221
2859,1.53968412394312
2860,1.5337590470883407
2861,1.5131298946390364
2862,1.5022077310088489
2863,1.5041614411760307
2864,1.5139846903498189
2865,1.3874998695700005
2866,1.391154344552994
2867,1.3842910772340307
2868,1.3812318006207533
2869,1.3864476740811218
2870,1.395767253777169
2871,1.4413516194394567
2872,1.5209110544376974
2873,1.5715138721764976
2874,1.5821421373381963
2875,1.5720000807156669
2876,1.5510854739774114
2877,1.5403017375937564
2878,1.5394577791995663
2879,1.5452453683651897
2880,1.422613149937926
2881,1.4265628927774214
2882,1.4199196537880612
2883,1.4166989311148088
2884,1.4210734933518296
2885,1.4303365834713688
2886,1.4791829268638148
2887,1.564095566972284
2888,1.6166951593682375
2889,1.623954560678138
2890,1.6086912310226282
2891,1.5884262219499616
2892,1.57795669661157
2893,1.5732155635148264
2894,1.5739295050616653
2895,1.4584615020499083
2896,1.462564014235435
2897,1.4561925102238082
2898,1.4534051338482803
2899,1.4567314072566693
2900,1.4659219759365314
2901,1.5179103178748445
2902,1.6078639141829614
2903,1.66192656348841
2904,1.6649465923334055
2905,1.6435828482837846
2906,1.6250584677637696
2907,1.615026941764992
2908,1.6052184227301047
2909,1.5997634447882685
2910,1.4951388274108892
2911,1.49925965827048
2912,1.4927116543748997
2913,1.491260216086042
2914,1.4933016039611129
2915,1.502546073062393
2916,1.5575428102769882
2917,1.6521838143067993
2918,1.7070895164320705
2919,1.7049648750853073
2920,1.6764506428490469
2921,1.6608569610845436
2922,1.651358011990485
2923,1.6353154323906665
2924,1.6224708623538477
2925,1.0678764981927824
2926,1.0703490790373127
2927,1.0723211588559447
2928,1.0734162516880643
2929,1.0761623658886075
2930,1.0799073294090324
2931,1.089846552457762
2932,1.106880289478738
2933,1.1200088028702948
2934,1.1284785338592715
2935,1.1321663313249999
2936,1.1297170419360998
2937,1.1266372960941662
2938,1.1274657688335068
2939,1.1337172847763002
2940,1.0919748282888355
2941,1.0945405769800887
2942,1.0964316917137678
2943,1.0975191484472977
2944,1.1010291835458934
2945,1.105691798204517
2946,1.1186324336762345
2947,1.1409632726487045
2948,1.1579085496482182
2949,1.1684150990348103
2950,1.1727337563337095
2951,1.1688537503091923
2952,1.1646163595486074
2953,1.1659576051995526
2954,1.1742416613573692
2955,1.117788861364741
2956,1.1203726331645298
2957,1.1219101656991597
2958,1.1228900931764838
2959,1.127149525413676
2960,1.132672699996264
2961,1.1487099142763881
2962,1.1765320174358114
2963,1.1973095906386486
2964,1.2096281724017741
2965,1.2143413169962864
2966,1.2087191723361512
2967,1.203257080839089
2968,1.2052113926711747
2969,1.2155093861760524
2970,1.1452020751739884
2971,1.1477620930586527
2972,1.1486930061355072
2973,1.149473934890983
2974,1.1544473949667955
2975,1.1607775084054197
2976,1.1800100617831373
2977,1.2135085631471076
2978,1.2381204858562023
2979,1.2519887530457527
2980,1.2568261402803886
2981,1.2491836451534368
2982,1.2424710876748617
2983,1.2451023322815966
2984,1.257279013065838
2985,1.1740904584196474
2986,1.176626300559206
2987,1.176724596047613
2988,1.1772258996088654
2989,1.1828511233210206
2990,1.1899335086347056
2991,1.212459904101165
2992,1.251803741847714
2993,1.2802336055705141
2994,1.2953460668444714
2995,1.2999953363528993
2996,1.290108328199883
2997,1.2821668424833765
2998,1.285480740501194
2999,1.299256687328551
3000,1.2043475105798633
3001,1.2068872142271188
3002,1.2059653083113409
3003,1.2061184694698144
3004,1.212301986373864
3005,1.2200756949357896
3006,1.2459890727010454
3007,1.291322413775997
3008,1.323528569285844
3009,1.3395303135333054
3010,1.3436276656307606
3011,1.3313491669923834
3012,1.3222520678265666
3013,1.3261709787598703
3014,1.341103922992364
3015,1.2358815164707004
3016,1.238476955308355
3017,1.2363981648834736
3018,1.236146249406467
3019,1.242760805019638
3020,1.2511539210879004
3021,1.28053586526212
3022,1.3319685017136083
3023,1.3678760434815285
3024,1.384355658362388
3025,1.3874759983500058
3026,1.3727611748873079
3027,1.3626348981707206
3028,1.3669709505634375
3029,1.3824518881914551
3030,1.2685903933289988
3031,1.2713384600222595
3032,1.2680303934580082
3033,1.2673269309383912
3034,1.274211186751042
3035,1.2831376149470086
3036,1.3160516572340482
3037,1.3736491347852227
3038,1.413141164455284
3039,1.429623274089857
3040,1.4312705143647342
3041,1.4142022261679563
3042,1.4032232500290471
3043,1.4076523999999169
3044,1.4229197931385487
3045,1.3023538612172698
3046,1.3054100277557161
3047,1.300888691096315
3048,1.2996982092540597
3049,1.30665930921644
3050,1.3160178438964445
3051,1.3525034255046007
3052,1.4162778173895285
3053,1.459186431805303
3054,1.475124798924611
3055,1.4747233867877518
3056,1.4555361606837376
3057,1.4439224754266156
3058,1.4479628222029683
3059,1.4621334917415731
3060,1.3370519323684928
3061,1.3405887478542
3062,1.3350074083605363
3063,1.3333113031439725
3064,1.3401305682811673
3065,1.3498067337083433
3066,1.3898742828164419
3067,1.4597764623907645
3068,1.5058738323012526
3069,1.5206463006092703
3070,1.517535270129651
3071,1.496635039127814
3072,1.484631483574492
3073,1.4876297341310505
3074,1.4997395038903083
3075,1.3725814796450482
3076,1.3766947218670496
3077,1.3704083456347378
3078,1.3682217984896692
3079,1.3746639876063136
3080,1.3845348329898202
3081,1.4281625723408466
3082,1.504076846406653
3083,1.5530667155068474
3084,1.5659733892363432
3085,1.5594039771382433
3086,1.5373811856399173
3087,1.5252387332349198
3088,1.5263687941949955
3089,1.535411384981317
3090,1.4088703795219197
3091,1.4135177524181923
3092,1.4070613711067352
3093,1.4044742207048735
3094,1.4103018413512483
3095,1.420246249309802
3096,1.4673789604102052
3097,1.549120871898037
3098,1.6006307277393879
3099,1.6108965859417625
3100,1.600033597757356
3101,1.5776682167028997
3102,1.565619159369691
3103,1.5638962497319766
3104,1.5688470166619062
3105,1.4458899495753232
3106,1.4509524613311526
3107,1.4447977341611453
3108,1.4420800522558876
3109,1.4470684854095086
3110,1.4569928306351057
3111,1.5075422252921864
3112,1.594860711697855
3113,1.648435048834409
3114,1.6552174962500468
3115,1.6391431894103385
3116,1.6174000237720558
3117,1.6056348919440633
3118,1.5999474058396548
3119,1.5997599198468504
3120,1.4836688711502897
3121,1.488997624771105
3122,1.4832168096079208
3123,1.48100119546634
3124,1.4849348480508566
3125,1.4948245133811775
3126,1.5486721727796937
3127,1.6412574731678324
3128,1.696352796948338
3129,1.69875396252676
3130,1.676472377825311
3131,1.6564799407241657
3132,1.6451384353042233
3133,1.6342993348301105
3134,1.6278679856701135
3135,1.5223044663751928
3136,1.5277571168399111
3137,1.5218892764546659
3138,1.5211451470250497
3139,1.5237769321093002
3140,1.5337664119842724
3141,1.5907797349520494
3142,1.6882790601504056
3143,1.7442618770491574
3144,1.7413455047019086
3145,1.7117856631846295
3146,1.694779180160909
3147,1.6839730328888425
3148,1.666794303043564
3149,1.652885401153548
3150,1.0712700868782867
3151,1.0739516845486359
3152,1.076158274550946
3153,1.0774279754467997
3154,1.0803274383225874
3155,1.0842088118904345
3156,1.0943833628696915
3157,1.111723341695865
3158,1.1249979180594318
3159,1.1334558126099916
3160,1.1369908095396484
3161,1.1342228270758232
3162,1.130817515886285
3163,1.131388405994235
3164,1.1373731026795417
3165,1.0965534216419346
3166,1.0993583588837421
3167,1.1015273317756031
3168,1.102828902472158
3169,1.1065381478560168
3170,1.1113751039111477
3171,1.1246281901981778
3172,1.1473718704454214
3173,1.1645112769640116
3174,1.175001182106001
3175,1.1791254156856978
3176,1.174829829949396
3177,1.1701726466312248
3178,1.1711871511826408
3179,1.1791381096903168
3180,1.1236216192182626
3181,1.1264846880955453
3182,1.1283328909827415
3183,1.12956277478328
3184,1.134068679928929
3185,1.1398046837460285
3186,1.1562373320504389
3187,1.1845888607292652
3188,1.2056119306141286
3189,1.21790750702484
3190,1.2223854097814617
3191,1.2162474756849808
3192,1.2102712005428924
3193,1.2118329763235884
3194,1.2217369797182165
3195,1.1523677993524324
3196,1.155246729438472
3197,1.1565107054705497
3198,1.1575737114155842
3199,1.162841848069235
3200,1.1694243687438657
3201,1.1891418763157175
3202,1.2232969837908023
3203,1.2482093929346407
3204,1.2620460384907708
3205,1.2666080899582872
3206,1.2583464320013247
3207,1.251025593168006
3208,1.2532025756806642
3209,1.2649300129902628
3210,1.1826644940241535
3211,1.1855607733376123
3212,1.186004363843346
3213,1.1868161775244868
3214,1.1927844820238678
3215,1.2001601535597435
3216,1.2232681841707258
3217,1.263406925098577
3218,1.2921961548437642
3219,1.3072652424614768
3220,1.3115995391263047
3221,1.3009874657018958
3222,1.2923446268057939
3223,1.2951471105497632
3224,1.3084240516830012
3225,1.214401718203704
3226,1.2173473422157677
3227,1.2167736672624365
3228,1.2172622201230736
3229,1.2238363584904053
3230,1.2319454180641192
3231,1.2585447242169638
3232,1.304822729006394
3233,1.337451140079374
3234,1.3533935148113625
3235,1.3571362178046573
